datetime,respondent,respondent-name,type-name,demand_mwh
2023-07-11 10:00:00,CISO,California Independent System Operator,Demand,25381.0
2023-07-11 11:00:00,CISO,California Independent System Operator,Demand,24650.0
2023-07-11 12:00:00,CISO,California Independent System Operator,Demand,24146.0
2023-07-11 13:00:00,CISO,California Independent System Operator,Demand,23353.0
2023-07-11 14:00:00,CISO,California Independent System Operator,Demand,23973.0
2023-07-11 15:00:00,CISO,California Independent System Operator,Demand,24637.0
2023-07-11 16:00:00,CISO,California Independent System Operator,Demand,25856.0
2023-07-11 17:00:00,CISO,California Independent System Operator,Demand,26458.0
2023-07-11 18:00:00,CISO,California Independent System Operator,Demand,26394.0
2023-07-11 19:00:00,CISO,California Independent System Operator,Demand,26505.0
2023-07-11 20:00:00,CISO,California Independent System Operator,Demand,26855.0
2023-07-11 21:00:00,CISO,California Independent System Operator,Demand,27467.0
2023-07-11 22:00:00,CISO,California Independent System Operator,Demand,28637.0
2023-07-11 23:00:00,CISO,California Independent System Operator,Demand,29964.0
2023-07-12 00:00:00,CISO,California Independent System Operator,Demand,31933.0
2023-07-12 01:00:00,CISO,California Independent System Operator,Demand,33771.0
2023-07-12 02:00:00,CISO,California Independent System Operator,Demand,35493.0
2023-07-12 03:00:00,CISO,California Independent System Operator,Demand,36808.0
2023-07-12 04:00:00,CISO,California Independent System Operator,Demand,36882.0
2023-07-12 05:00:00,CISO,California Independent System Operator,Demand,35971.0
2023-07-12 06:00:00,CISO,California Independent System Operator,Demand,34674.0
2023-07-12 07:00:00,CISO,California Independent System Operator,Demand,32342.0
2023-07-12 08:00:00,CISO,California Independent System Operator,Demand,29895.0
2023-07-12 09:00:00,CISO,California Independent System Operator,Demand,28062.0
2023-07-12 10:00:00,CISO,California Independent System Operator,Demand,26554.0
2023-07-12 11:00:00,CISO,California Independent System Operator,Demand,25636.0
2023-07-12 12:00:00,CISO,California Independent System Operator,Demand,24841.0
2023-07-12 13:00:00,CISO,California Independent System Operator,Demand,24490.0
2023-07-12 14:00:00,CISO,California Independent System Operator,Demand,25050.0
2023-07-12 15:00:00,CISO,California Independent System Operator,Demand,25628.0
2023-07-12 16:00:00,CISO,California Independent System Operator,Demand,27359.0
2023-07-12 17:00:00,CISO,California Independent System Operator,Demand,28244.0
2023-07-12 18:00:00,CISO,California Independent System Operator,Demand,28622.0
2023-07-12 19:00:00,CISO,California Independent System Operator,Demand,28888.0
2023-07-12 20:00:00,CISO,California Independent System Operator,Demand,29125.0
2023-07-12 21:00:00,CISO,California Independent System Operator,Demand,29908.0
2023-07-12 22:00:00,CISO,California Independent System Operator,Demand,31017.0
2023-07-12 23:00:00,CISO,California Independent System Operator,Demand,31714.0
2023-07-13 00:00:00,CISO,California Independent System Operator,Demand,33459.0
2023-07-13 01:00:00,CISO,California Independent System Operator,Demand,35084.0
2023-07-13 02:00:00,CISO,California Independent System Operator,Demand,36653.0
2023-07-13 03:00:00,CISO,California Independent System Operator,Demand,37571.0
2023-07-13 04:00:00,CISO,California Independent System Operator,Demand,37410.0
2023-07-13 05:00:00,CISO,California Independent System Operator,Demand,36340.0
2023-07-13 06:00:00,CISO,California Independent System Operator,Demand,35047.0
2023-07-13 07:00:00,CISO,California Independent System Operator,Demand,32575.0
2023-07-13 08:00:00,CISO,California Independent System Operator,Demand,30004.0
2023-07-13 09:00:00,CISO,California Independent System Operator,Demand,28111.0
2023-07-13 10:00:00,CISO,California Independent System Operator,Demand,26569.0
2023-07-13 11:00:00,CISO,California Independent System Operator,Demand,25340.0
2023-07-13 12:00:00,CISO,California Independent System Operator,Demand,24874.0
2023-07-13 13:00:00,CISO,California Independent System Operator,Demand,24557.0
2023-07-13 14:00:00,CISO,California Independent System Operator,Demand,24854.0
2023-07-13 15:00:00,CISO,California Independent System Operator,Demand,25604.0
2023-07-13 16:00:00,CISO,California Independent System Operator,Demand,27136.0
2023-07-13 17:00:00,CISO,California Independent System Operator,Demand,28290.0
2023-07-13 18:00:00,CISO,California Independent System Operator,Demand,28296.0
2023-07-13 19:00:00,CISO,California Independent System Operator,Demand,29047.0
2023-07-13 20:00:00,CISO,California Independent System Operator,Demand,29783.0
2023-07-13 21:00:00,CISO,California Independent System Operator,Demand,29982.0
2023-07-13 22:00:00,CISO,California Independent System Operator,Demand,31128.0
2023-07-13 23:00:00,CISO,California Independent System Operator,Demand,32545.0
2023-07-14 00:00:00,CISO,California Independent System Operator,Demand,34216.0
2023-07-14 01:00:00,CISO,California Independent System Operator,Demand,35664.0
2023-07-14 02:00:00,CISO,California Independent System Operator,Demand,37274.0
2023-07-14 03:00:00,CISO,California Independent System Operator,Demand,38202.0
2023-07-14 04:00:00,CISO,California Independent System Operator,Demand,38030.0
2023-07-14 05:00:00,CISO,California Independent System Operator,Demand,37089.0
2023-07-14 06:00:00,CISO,California Independent System Operator,Demand,35802.0
2023-07-14 07:00:00,CISO,California Independent System Operator,Demand,33252.0
2023-07-14 08:00:00,CISO,California Independent System Operator,Demand,30618.0
2023-07-14 09:00:00,CISO,California Independent System Operator,Demand,28422.0
2023-07-14 10:00:00,CISO,California Independent System Operator,Demand,27033.0
2023-07-14 11:00:00,CISO,California Independent System Operator,Demand,26415.0
2023-07-14 12:00:00,CISO,California Independent System Operator,Demand,25760.0
2023-07-14 13:00:00,CISO,California Independent System Operator,Demand,25267.0
2023-07-14 14:00:00,CISO,California Independent System Operator,Demand,25255.0
2023-07-14 15:00:00,CISO,California Independent System Operator,Demand,25985.0
2023-07-14 16:00:00,CISO,California Independent System Operator,Demand,27699.0
2023-07-14 17:00:00,CISO,California Independent System Operator,Demand,28453.0
2023-07-14 18:00:00,CISO,California Independent System Operator,Demand,28654.0
2023-07-14 19:00:00,CISO,California Independent System Operator,Demand,29017.0
2023-07-14 20:00:00,CISO,California Independent System Operator,Demand,29713.0
2023-07-14 21:00:00,CISO,California Independent System Operator,Demand,30567.0
2023-07-14 22:00:00,CISO,California Independent System Operator,Demand,31938.0
2023-07-14 23:00:00,CISO,California Independent System Operator,Demand,33500.0
2023-07-15 00:00:00,CISO,California Independent System Operator,Demand,35717.0
2023-07-15 01:00:00,CISO,California Independent System Operator,Demand,37648.0
2023-07-15 02:00:00,CISO,California Independent System Operator,Demand,39076.0
2023-07-15 03:00:00,CISO,California Independent System Operator,Demand,39975.0
2023-07-15 04:00:00,CISO,California Independent System Operator,Demand,39577.0
2023-07-15 05:00:00,CISO,California Independent System Operator,Demand,38305.0
2023-07-15 06:00:00,CISO,California Independent System Operator,Demand,36650.0
2023-07-15 07:00:00,CISO,California Independent System Operator,Demand,34084.0
2023-07-15 08:00:00,CISO,California Independent System Operator,Demand,31555.0
2023-07-15 09:00:00,CISO,California Independent System Operator,Demand,29342.0
2023-07-15 10:00:00,CISO,California Independent System Operator,Demand,27536.0
2023-07-15 11:00:00,CISO,California Independent System Operator,Demand,25865.0
2023-07-15 12:00:00,CISO,California Independent System Operator,Demand,24990.0
2023-07-15 13:00:00,CISO,California Independent System Operator,Demand,24388.0
2023-07-15 14:00:00,CISO,California Independent System Operator,Demand,24371.0
2023-07-15 15:00:00,CISO,California Independent System Operator,Demand,24413.0
2023-07-15 16:00:00,CISO,California Independent System Operator,Demand,26366.0
2023-07-15 17:00:00,CISO,California Independent System Operator,Demand,28101.0
2023-07-15 18:00:00,CISO,California Independent System Operator,Demand,28217.0
2023-07-15 19:00:00,CISO,California Independent System Operator,Demand,28098.0
2023-07-15 20:00:00,CISO,California Independent System Operator,Demand,27934.0
2023-07-15 21:00:00,CISO,California Independent System Operator,Demand,28738.0
2023-07-15 22:00:00,CISO,California Independent System Operator,Demand,30211.0
2023-07-15 23:00:00,CISO,California Independent System Operator,Demand,31721.0
2023-07-16 00:00:00,CISO,California Independent System Operator,Demand,34000.0
2023-07-16 01:00:00,CISO,California Independent System Operator,Demand,35813.0
2023-07-16 02:00:00,CISO,California Independent System Operator,Demand,37750.0
2023-07-16 03:00:00,CISO,California Independent System Operator,Demand,38873.0
2023-07-16 04:00:00,CISO,California Independent System Operator,Demand,38837.0
2023-07-16 05:00:00,CISO,California Independent System Operator,Demand,37742.0
2023-07-16 06:00:00,CISO,California Independent System Operator,Demand,36172.0
2023-07-16 07:00:00,CISO,California Independent System Operator,Demand,33735.0
2023-07-16 08:00:00,CISO,California Independent System Operator,Demand,31228.0
2023-07-16 09:00:00,CISO,California Independent System Operator,Demand,29302.0
2023-07-16 10:00:00,CISO,California Independent System Operator,Demand,27658.0
2023-07-16 11:00:00,CISO,California Independent System Operator,Demand,26115.0
2023-07-16 12:00:00,CISO,California Independent System Operator,Demand,25300.0
2023-07-16 13:00:00,CISO,California Independent System Operator,Demand,24589.0
2023-07-16 14:00:00,CISO,California Independent System Operator,Demand,24181.0
2023-07-16 15:00:00,CISO,California Independent System Operator,Demand,23875.0
2023-07-16 16:00:00,CISO,California Independent System Operator,Demand,25597.0
2023-07-16 17:00:00,CISO,California Independent System Operator,Demand,26852.0
2023-07-16 18:00:00,CISO,California Independent System Operator,Demand,27238.0
2023-07-16 19:00:00,CISO,California Independent System Operator,Demand,27744.0
2023-07-16 20:00:00,CISO,California Independent System Operator,Demand,28447.0
2023-07-16 21:00:00,CISO,California Independent System Operator,Demand,29873.0
2023-07-16 22:00:00,CISO,California Independent System Operator,Demand,31536.0
2023-07-16 23:00:00,CISO,California Independent System Operator,Demand,33090.0
2023-07-17 00:00:00,CISO,California Independent System Operator,Demand,34921.0
2023-07-17 01:00:00,CISO,California Independent System Operator,Demand,36486.0
2023-07-17 02:00:00,CISO,California Independent System Operator,Demand,38128.0
2023-07-17 03:00:00,CISO,California Independent System Operator,Demand,39132.0
2023-07-17 04:00:00,CISO,California Independent System Operator,Demand,38853.0
2023-07-17 05:00:00,CISO,California Independent System Operator,Demand,38113.0
2023-07-17 06:00:00,CISO,California Independent System Operator,Demand,36681.0
2023-07-17 07:00:00,CISO,California Independent System Operator,Demand,34212.0
2023-07-17 08:00:00,CISO,California Independent System Operator,Demand,31752.0
2023-07-17 09:00:00,CISO,California Independent System Operator,Demand,30037.0
2023-07-17 10:00:00,CISO,California Independent System Operator,Demand,28661.0
2023-07-17 11:00:00,CISO,California Independent System Operator,Demand,27292.0
2023-07-17 12:00:00,CISO,California Independent System Operator,Demand,26795.0
2023-07-17 13:00:00,CISO,California Independent System Operator,Demand,26417.0
2023-07-17 14:00:00,CISO,California Independent System Operator,Demand,26919.0
2023-07-17 15:00:00,CISO,California Independent System Operator,Demand,28075.0
2023-07-17 16:00:00,CISO,California Independent System Operator,Demand,30257.0
2023-07-17 17:00:00,CISO,California Independent System Operator,Demand,31543.0
2023-07-17 18:00:00,CISO,California Independent System Operator,Demand,32056.0
2023-07-17 19:00:00,CISO,California Independent System Operator,Demand,32602.0
2023-07-17 20:00:00,CISO,California Independent System Operator,Demand,33277.0
2023-07-17 21:00:00,CISO,California Independent System Operator,Demand,34532.0
2023-07-17 22:00:00,CISO,California Independent System Operator,Demand,36207.0
2023-07-17 23:00:00,CISO,California Independent System Operator,Demand,38157.0
2023-07-18 00:00:00,CISO,California Independent System Operator,Demand,40202.0
2023-07-18 01:00:00,CISO,California Independent System Operator,Demand,41517.0
2023-07-18 02:00:00,CISO,California Independent System Operator,Demand,42153.0
2023-07-18 03:00:00,CISO,California Independent System Operator,Demand,42211.0
2023-07-18 04:00:00,CISO,California Independent System Operator,Demand,41506.0
2023-07-18 05:00:00,CISO,California Independent System Operator,Demand,40079.0
